Battery, Cycle_No, Date, Time, Temp, Reading_number, Sense_current_real, Sense_current_i, Battery_current_real, Battery_current_i, Current_ratio_real, Current_ratio_i, Battery_impedance_real, Battery_impedance_i, Rectified_Impedance_real, Rectified_Impedance_i, Re, Rct
B0007, 139, 2008-04-26, 00:32:46.97, 24.00, 9, 819.531738, -65.090469, 339.957245, -46.587337, 2.392008, 0.136331, 0.192611, -0.008524, 0.066881, -0.000705, 0.046589, 0.069387
B0007, 139, 2008-04-26, 00:32:46.97, 24.00, 10, 817.776245, -66.869850, 340.587494, -43.254436, 2.387502, 0.106875, 0.191692, -0.005646, 0.066496, -0.000399, 0.046589, 0.069387
B0007, 139, 2008-04-26, 00:32:46.97, 24.00, 11, 820.295593, -58.528625, 340.099945, -36.777473, 2.402441, 0.087701, 0.190783, -0.003881, 0.069303, -0.000057, 0.046589, 0.069387
B0007, 139, 2008-04-26, 00:32:46.97, 24.00, 12, 817.548828, -59.366264, 343.999603, -36.283257, 2.368452, 0.077235, 0.189923, -0.002896, 0.067017, -0.000900, 0.046589, 0.069387
B0007, 139, 2008-04-26, 00:32:46.97, 24.00, 13, 816.955566, -62.909065, 344.694733, -35.572693, 2.363744, 0.061433, 0.189120, -0.002415, 0.066362, -0.000664, 0.046589, 0.069387
B0007, 139, 2008-04-26, 00:32:46.97, 24.00, 14, 818.668701, -63.295746, 341.929016, -32.131443, 2.390550, 0.039529, 0.188368, -0.002217, 0.066612, -0.000428, 0.046589, 0.069387
B0007, 139, 2008-04-26, 00:32:46.97, 24.00, 15, 816.079529, -61.711990, 343.717224, -34.739384, 2.368231, 0.059813, 0.187651, -0.002126, 0.070630, -0.001167, 0.046589, 0.069387
B0007, 139, 2008-04-26, 00:32:46.97, 24.00, 16, 816.006958, -42.104309, 346.364594, -25.442970, 2.352156, 0.051222, 0.186949, -0.002011, 0.064396, -0.000943, 0.046589, 0.069387
B0007, 139, 2008-04-26, 00:32:46.97, 24.00, 17, 817.298645, -44.315636, 345.783417, -24.330761, 2.360943, 0.037966, 0.186238, -0.001777, 0.064994, -0.001021, 0.046589, 0.069387
B0007, 139, 2008-04-26, 00:32:46.97, 24.00, 18, 822.085022, -42.037903, 342.335632, -26.868015, 2.396278, 0.065273, 0.185492, -0.001367, 0.062939, -0.002212, 0.046589, 0.069387
B0007, 139, 2008-04-26, 00:32:46.97, 24.00, 19, 814.443848, -42.572151, 349.398956, -25.716904, 2.327345, 0.049456, 0.184685, -0.000753, 0.064083, -0.001534, 0.046589, 0.069387
B0007, 139, 2008-04-26, 00:32:46.97, 24.00, 20, 813.616089, -40.575478, 349.948517, -26.192354, 2.320637, 0.057744, 0.183791, 0.000064, 0.060948, -0.001024, 0.046589, 0.069387
B0007, 139, 2008-04-26, 00:32:46.97, 24.00, 21, 812.204163, -38.811993, 350.734222, -30.140125, 2.308190, 0.087694, 0.182785, 0.001063, 0.062098, -0.001301, 0.046589, 0.069387
B0007, 139, 2008-04-26, 00:32:46.97, 24.00, 22, 813.920471, -0.061993, 352.272736, -10.527265, 2.308428, 0.068809, 0.181649, 0.002198, 0.060982, -0.001553, 0.046589, 0.069387
B0007, 139, 2008-04-26, 00:32:46.97, 24.00, 23, 809.454163, -2.191591, 354.938904, -7.671277, 2.279614, 0.043095, 0.180370, 0.003411, 0.061675, -0.001907, 0.046589, 0.069387
B0007, 139, 2008-04-26, 00:32:46.97, 24.00, 24, 810.130859, -2.775505, 353.309357, -8.635798, 2.291802, 0.048162, 0.178942, 0.004630, 0.058830, -0.003172, 0.046589, 0.069387
B0007, 139, 2008-04-26, 00:32:46.97, 24.00, 25, 810.227600, -1.509190, 354.995880, -9.509094, 2.280835, 0.056844, 0.177372, 0.005776, 0.057307, -0.001204, 0.046589, 0.069387
B0007, 139, 2008-04-26, 00:32:46.97, 24.00, 26, 810.641418, -1.880854, 354.724335, -8.874537, 2.283975, 0.051838, 0.175678, 0.006768, 0.056902, -0.001629, 0.046589, 0.069387
B0007, 139, 2008-04-26, 00:32:46.97, 24.00, 27, 806.958008, 3.621958, 356.910370, -14.861145, 2.256619, 0.104110, 0.173890, 0.007527, 0.055966, -0.001295, 0.046589, 0.069387
B0007, 139, 2008-04-26, 00:32:46.97, 24.00, 28, 805.517395, -14.251486, 358.902527, -11.210127, 2.243442, 0.030364, 0.172051, 0.007976, 0.055002, -0.001703, 0.046589, 0.069387
B0007, 139, 2008-04-26, 00:32:46.97, 24.00, 29, 805.568420, -12.839224, 359.223877, -11.483675, 2.241377, 0.035911, 0.170218, 0.008051, 0.053297, -0.001577, 0.046589, 0.069387
B0007, 139, 2008-04-26, 00:32:46.97, 24.00, 30, 804.903931, -14.772150, 358.516632, -9.412598, 2.244630, 0.017728, 0.168458, 0.007696, 0.053508, -0.001269, 0.046589, 0.069387
B0007, 139, 2008-04-26, 00:32:46.97, 24.00, 31, 805.727661, -17.460630, 360.076538, -8.036666, 2.237624, 0.001451, 0.166854, 0.006868, 0.051063, -0.001186, 0.046589, 0.069387
B0007, 139, 2008-04-26, 00:32:46.97, 24.00, 32, 806.085632, -19.131857, 358.912750, -6.671756, 2.246124, -0.011552, 0.165499, 0.005534, 0.051078, -0.001186, 0.046589, 0.069387
B0007, 139, 2008-04-26, 00:32:46.97, 24.00, 33, 804.471130, -35.414703, 357.492432, -17.233488, 2.249864, 0.009394, 0.164499, 0.003672, 0.049020, -0.001346, 0.046589, 0.069387
B0007, 139, 2008-04-26, 00:32:46.97, 24.00, 34, 805.568787, -39.961006, 358.875610, -14.701347, 2.245495, -0.019364, 0.163975, 0.001269, 0.048285, -0.001152, 0.046589, 0.069387
B0007, 139, 2008-04-26, 00:32:46.97, 24.00, 35, 805.720337, -41.048019, 356.925415, -10.378499, 2.258826, -0.049323, 0.164061, -0.001686, 0.046061, -0.001455, 0.046589, 0.069387
B0007, 139, 2008-04-26, 00:32:46.97, 24.00, 36, 805.785156, -46.327927, 358.396698, -7.777936, 2.250051, -0.080434, 0.164913, -0.005202, 0.045180, -0.000873, 0.046589, 0.069387
B0007, 139, 2008-04-26, 00:32:46.97, 24.00, 37, 806.412292, -55.410156, 357.958557, 1.354968, 2.252191, -0.163320, 0.166702, -0.009294, 0.045784, -0.000060, 0.046589, 0.069387
B0007, 139, 2008-04-26, 00:32:46.97, 24.00, 38, 808.544189, -65.542587, 356.647034, 12.430676, 2.257923, -0.262473, 0.169627, -0.013978, 0.045008, 0.000181, 0.046589, 0.069387
B0007, 139, 2008-04-26, 00:32:46.97, 24.00, 39, 817.175842, -84.827393, 346.576874, 32.201416, 2.315122, -0.459862, 0.173914, -0.019273, 0.045846, 0.000627, 0.046589, 0.069387
B0007, 139, 2008-04-26, 00:32:46.97, 24.00, 40, 833.166321, -102.400589, 330.836761, 50.856277, 2.413745, -0.680561, 0.179822, -0.025196,,, 0.046589, 0.069387
B0007, 139, 2008-04-26, 00:32:46.97, 24.00, 41, 854.899170, -117.154106, 309.214783, 67.284370, 2.561038, -0.936152, 0.187655, -0.031738,,, 0.046589, 0.069387
B0007, 139, 2008-04-26, 00:32:46.97, 24.00, 42, 878.439758, -123.093613, 283.008636, 79.603912, 2.762993, -1.212114, 0.197774, -0.038843,,, 0.046589, 0.069387
B0007, 139, 2008-04-26, 00:32:46.97, 24.00, 43, 897.843689, -111.242477, 258.194855, 90.969620, 2.958350, -1.473161, 0.210616, -0.046363,,, 0.046589, 0.069387
B0007, 139, 2008-04-26, 00:32:46.97, 24.00, 44, 909.858276, -70.720398, 235.802704, 100.939903, 3.152499, -1.649402, 0.226714, -0.053984,,, 0.046589, 0.069387
B0007, 139, 2008-04-26, 00:32:46.97, 24.00, 45, 915.082397, -6.625607, 213.377716, 117.782501, 3.273885, -1.838205, 0.246726, -0.061133,,, 0.046589, 0.069387
B0007, 139, 2008-04-26, 00:32:46.97, 24.00, 46, 917.106995, 118.726471, 174.295364, 138.591263, 3.555449, -2.145942, 0.271440, -0.066834,,, 0.046589, 0.069387
B0007, 139, 2008-04-26, 00:32:46.97, 24.00, 47, 883.419434, 287.037964, 134.632217, 151.168472, 3.961365, -2.315906, 0.301757, -0.069504,,, 0.046589, 0.069387
B0007, 139, 2008-04-26, 00:32:46.97, 24.00, 48, 800.294067, 448.151276, 97.962341, 149.866226, 4.540776, -2.371909, 0.338582, -0.066675,,, 0.046589, 0.069387
B0007, 141, 2008-04-26, 02:00:52.36, 24.00, 1, 831.537292, -26.209429, 328.216400, -89.832878, 2.377273, 0.570806, 0.159559, -0.121327, 0.070374, -0.001355, 0.046165, 0.071405
B0007, 141, 2008-04-26, 02:00:52.36, 24.00, 2, 826.624268, -38.661194, 332.583710, -79.494377, 2.377423, 0.452008, 0.176393, -0.096044, 0.070411, -0.001506, 0.046165, 0.071405
B0007, 141, 2008-04-26, 02:00:52.36, 24.00, 3, 826.065857, -46.123856, 333.393433, -71.711723, 2.396625, 0.377159, 0.186655, -0.073702, 0.072364, -0.000978, 0.046165, 0.071405
B0007, 141, 2008-04-26, 02:00:52.36, 24.00, 4, 825.060730, -52.814636, 333.768036, -66.351219, 2.408243, 0.320508, 0.192387, -0.054979, 0.068703, -0.000221, 0.046165, 0.071405
B0007, 141, 2008-04-26, 02:00:52.36, 24.00, 5, 825.415222, -53.637882, 333.674561, -59.127159, 2.426021, 0.269142, 0.195157, -0.039902, 0.069865, -0.000659, 0.046165, 0.071405
B0007, 141, 2008-04-26, 02:00:52.36, 24.00, 6, 826.832092, -59.026711, 332.304016, -53.565304, 2.453073, 0.217791, 0.196083, -0.028163, 0.069110, -0.000662, 0.046165, 0.071405
B0007, 141, 2008-04-26, 02:00:52.36, 24.00, 7, 822.207031, -61.888008, 338.206238, -47.497810, 2.409262, 0.155369, 0.195925, -0.019303, 0.069157, -0.000518, 0.046165, 0.071405
B0007, 141, 2008-04-26, 02:00:52.36, 24.00, 8, 822.133972, -65.333672, 337.959198, -46.889538, 2.413015, 0.141471, 0.195173, -0.012826, 0.068985, -0.000527, 0.046165, 0.071405
B0007, 141, 2008-04-26, 02:00:52.36, 24.00, 9, 820.148560, -66.547760, 338.980286, -43.576527, 2.404952, 0.112843, 0.194131, -0.008255, 0.067823, -0.000858, 0.046165, 0.071405
B0007, 141, 2008-04-26, 02:00:52.36, 24.00, 10, 819.203674, -68.370613, 339.035187, -42.866169, 2.403356, 0.102208, 0.192976, -0.005157, 0.067913, -0.001198, 0.046165, 0.071405
B0007, 141, 2008-04-26, 02:00:52.36, 24.00, 11, 821.288391, -59.253437, 341.071320, -35.974628, 2.399595, 0.079371, 0.191808, -0.003158, 0.067466, -0.001126, 0.046165, 0.071405
B0007, 141, 2008-04-26, 02:00:52.36, 24.00, 12, 818.026855, -59.378189, 342.594238, -36.820450, 2.378892, 0.082353, 0.190675, -0.001941, 0.068137, -0.001721, 0.046165, 0.071405
B0007, 141, 2008-04-26, 02:00:52.36, 24.00, 13, 819.102478, -59.817955, 342.888428, -38.024025, 2.378922, 0.089353, 0.189596, -0.001245, 0.065322, -0.001823, 0.046165, 0.071405
B0007, 141, 2008-04-26, 02:00:52.36, 24.00, 14, 816.952454, -59.376549, 343.648254, -36.256168, 2.369151, 0.077171, 0.188573, -0.000856, 0.067282, -0.001477, 0.046165, 0.071405
B0007, 141, 2008-04-26, 02:00:52.36, 24.00, 15, 817.806396, -59.913940, 342.190369, -37.842663, 2.380170, 0.088132, 0.187596, -0.000609, 0.065834, -0.000917, 0.046165, 0.071405
B0007, 141, 2008-04-26, 02:00:52.36, 24.00, 16, 816.343872, -38.564583, 347.745056, -30.306549, 2.339432, 0.092986, 0.186648, -0.000379, 0.066155, -0.002016, 0.046165, 0.071405
B0007, 141, 2008-04-26, 02:00:52.36, 24.00, 17, 818.690308, -41.084267, 344.877716, -28.242870, 2.367733, 0.074772, 0.185708, -0.000078, 0.064535, -0.001849, 0.046165, 0.071405
B0007, 141, 2008-04-26, 02:00:52.36, 24.00, 18, 814.530212, -40.978943, 347.047699, -26.086121, 2.342666, 0.058010, 0.184753, 0.000351, 0.063913, -0.002757, 0.046165, 0.071405
B0007, 141, 2008-04-26, 02:00:52.36, 24.00, 19, 814.096802, -38.918583, 345.877106, -29.410358, 2.346320, 0.086989, 0.183758, 0.000934, 0.064424, -0.001386, 0.046165, 0.071405
B0007, 141, 2008-04-26, 02:00:52.36, 24.00, 20, 813.927917, -39.719433, 350.467346, -30.409573, 2.314813, 0.087520, 0.182698, 0.001674, 0.061060, -0.002047, 0.046165, 0.071405
B0007, 141, 2008-04-26, 02:00:52.36, 24.00, 21, 813.009827, -36.707840, 349.181122, -31.877125, 2.318606, 0.106543, 0.181549, 0.002550, 0.060707, -0.002061, 0.046165, 0.071405
B0007, 141, 2008-04-26, 02:00:52.36, 24.00, 22, 814.475769, -0.266041, 351.966187, -9.751328, 2.312320, 0.063308, 0.180294, 0.003524, 0.058828, -0.001560, 0.046165, 0.071405
B0007, 141, 2008-04-26, 02:00:52.36, 24.00, 23, 811.656250, 0.181858, 355.523438, -12.587516, 2.280113, 0.081240, 0.178919, 0.004544, 0.059012, -0.001690, 0.046165, 0.071405
B0007, 141, 2008-04-26, 02:00:52.36, 24.00, 24, 810.026733, 0.380512, 355.527649, -11.938387, 2.275777, 0.077489, 0.177419, 0.005546, 0.055549, -0.001047, 0.046165, 0.071405
B0007, 141, 2008-04-26, 02:00:52.36, 24.00, 25, 807.316101, -0.889324, 357.488403, -9.673044, 2.256715, 0.058575, 0.175799, 0.006461, 0.056388, -0.001493, 0.046165, 0.071405
B0007, 141, 2008-04-26, 02:00:52.36, 24.00, 26, 807.981995, -0.911819, 358.232483, -7.736824, 2.254472, 0.046145, 0.174074, 0.007217, 0.059457, -0.001916, 0.046165, 0.071405
B0007, 141, 2008-04-26, 02:00:52.36, 24.00, 27, 802.550415, -3.259865, 361.201630, -5.481709, 2.221516, 0.024689, 0.172272, 0.007742, 0.053817, -0.001622, 0.046165, 0.071405
B0007, 141, 2008-04-26, 02:00:52.36, 24.00, 28, 804.757080, -13.102787, 360.145569, -12.705744, 2.233037, 0.042398, 0.170432, 0.007972, 0.053279, -0.001611, 0.046165, 0.071405
B0007, 141, 2008-04-26, 02:00:52.36, 24.00, 29, 809.483582, -13.688671, 356.373657, -13.024467, 2.269818, 0.044545, 0.168609, 0.007848, 0.051403, -0.001270, 0.046165, 0.071405
B0007, 141, 2008-04-26, 02:00:52.36, 24.00, 30, 801.767517, -14.726120, 360.956604, -12.010286, 2.220129, 0.033074, 0.166867, 0.007321, 0.052038, -0.001214, 0.046165, 0.071405
B0007, 141, 2008-04-26, 02:00:52.36, 24.00, 31, 803.057739, -17.898302, 361.992218, -8.062769, 2.218440, -0.000032, 0.165285, 0.006354, 0.050005, -0.001176, 0.046165, 0.071405
B0007, 141, 2008-04-26, 02:00:52.36, 24.00, 32, 803.143250, -19.911606, 361.118713, -5.336516, 2.224371, -0.022268, 0.163955, 0.004917, 0.049787, -0.001251, 0.046165, 0.071405
B0007, 141, 2008-04-26, 02:00:52.36, 24.00, 33, 804.113342, -35.723320, 360.014923, -17.376263, 2.233143, 0.008556, 0.162983, 0.002992, 0.048693, -0.001153, 0.046165, 0.071405
B0007, 141, 2008-04-26, 02:00:52.36, 24.00, 34, 803.224365, -40.322613, 359.780518, -15.063009, 2.233318, -0.018573, 0.162492, 0.000565, 0.047594, -0.000954, 0.046165, 0.071405
B0007, 141, 2008-04-26, 02:00:52.36, 24.00, 35, 805.039307, -42.831253, 358.986206, -11.945978, 2.244021, -0.044637, 0.162619, -0.002375, 0.045815, -0.000869, 0.046165, 0.071405
B0007, 141, 2008-04-26, 02:00:52.36, 24.00, 36, 805.173767, -47.491615, 358.790894, -6.962364, 2.245854, -0.088785, 0.163523, -0.005840, 0.044966, -0.000809, 0.046165, 0.071405
B0007, 141, 2008-04-26, 02:00:52.36, 24.00, 37, 805.221008, -56.169441, 358.751923, 2.366454, 2.243376, -0.171367, 0.165385, -0.009847, 0.045760, -0.000043, 0.046165, 0.071405
B0007, 141, 2008-04-26, 02:00:52.36, 24.00, 38, 807.052979, -68.989899, 356.498199, 15.386444, 2.251289, -0.290687, 0.168409, -0.014419, 0.044958, 0.000107, 0.046165, 0.071405
B0007, 141, 2008-04-26, 02:00:52.36, 24.00, 39, 817.465332, -84.922783, 347.055023, 32.697716, 2.311859, -0.462507, 0.172831, -0.019583, 0.044583, 0.000629, 0.046165, 0.071405
B0007, 141, 2008-04-26, 02:00:52.36, 24.00, 40, 833.140381, -102.348915, 330.843781, 51.006447, 2.413177, -0.681399, 0.178920, -0.025363,,, 0.046165, 0.071405
B0007, 141, 2008-04-26, 02:00:52.36, 24.00, 41, 854.431885, -117.412888, 309.272583, 66.656715, 2.561886, -0.931799, 0.186990, -0.031765,,, 0.046165, 0.071405
B0007, 141, 2008-04-26, 02:00:52.36, 24.00, 42, 877.430542, -122.959091, 284.244293, 80.516891, 2.744161, -1.209912, 0.197411, -0.038751,,, 0.046165, 0.071405
B0007, 141, 2008-04-26, 02:00:52.36, 24.00, 43, 898.233154, -110.358521, 257.875427, 90.717796, 2.965642, -1.471234, 0.210626, -0.046193,,, 0.046165, 0.071405
B0007, 141, 2008-04-26, 02:00:52.36, 24.00, 44, 912.973145, -71.491096, 235.295258, 99.454254, 3.183023, -1.649231, 0.227174, -0.053811,,, 0.046165, 0.071405
B0007, 141, 2008-04-26, 02:00:52.36, 24.00, 45, 915.263000, -7.493093, 213.761658, 118.502907, 3.260295, -1.842461, 0.247711, -0.061077,,, 0.046165, 0.071405
B0007, 141, 2008-04-26, 02:00:52.36, 24.00, 46, 917.866882, 114.124382, 174.923950, 138.614609, 3.540809, -2.153413, 0.273030, -0.067075,,, 0.046165, 0.071405
B0007, 141, 2008-04-26, 02:00:52.36, 24.00, 47, 882.140503, 286.250671, 133.735168, 151.077484, 3.960236, -2.333357, 0.304037, -0.070314,,, 0.046165, 0.071405
B0007, 141, 2008-04-26, 02:00:52.36, 24.00, 48, 801.343689, 447.788086, 96.883415, 147.611053, 4.610536, -2.402660, 0.341667, -0.068456,,, 0.046165, 0.071405
B0007, 143, 2008-04-26, 05:25:46.23, 24.00, 1, 830.176086, -25.153339, 328.284546, -92.839874, 2.361623, 0.591254, 0.158165, -0.121493, 0.069220, -0.000124, 0.045059, 0.069281
B0007, 143, 2008-04-26, 05:25:46.23, 24.00, 2, 824.368103, -40.589699, 334.184265, -77.020195, 2.368967, 0.424522, 0.174851, -0.096526, 0.068950, -0.000598, 0.045059, 0.069281
B0007, 143, 2008-04-26, 05:25:46.23, 24.00, 3, 826.748352, -48.413879, 332.658173, -69.437828, 2.410625, 0.357648, 0.185045, -0.074441, 0.068740, -0.000151, 0.045059, 0.069281
B0007, 143, 2008-04-26, 05:25:46.23, 24.00, 4, 823.782471, -54.914742, 336.052277, -61.833412, 2.400160, 0.278217, 0.190754, -0.055912, 0.069143, -0.000445, 0.045059, 0.069281
B0007, 143, 2008-04-26, 05:25:46.23, 24.00, 5, 823.596680, -55.054268, 335.885101, -55.958450, 2.412370, 0.237993, 0.193525, -0.040974, 0.069772, -0.000603, 0.045059, 0.069281
B0007, 143, 2008-04-26, 05:25:46.23, 24.00, 6, 822.593262, -59.817032, 336.794800, -51.179352, 2.413670, 0.189175, 0.194468, -0.029330, 0.067065, -0.000018, 0.045059, 0.069281
B0007, 143, 2008-04-26, 05:25:46.23, 24.00, 7, 822.018860, -62.794167, 337.251526, -48.820248, 2.413778, 0.163223, 0.194337, -0.020531, 0.067760, -0.000302, 0.045059, 0.069281
B0007, 143, 2008-04-26, 05:25:46.23, 24.00, 8, 822.965881, -63.527748, 338.528137, -45.921951, 2.412082, 0.139545, 0.193623, -0.014091, 0.067671, -0.000725, 0.045059, 0.069281
B0007, 143, 2008-04-26, 05:25:46.23, 24.00, 9, 819.485657, -68.702194, 342.351715, -41.840271, 2.382633, 0.090515, 0.192630, -0.009541, 0.067711, -0.000934, 0.045059, 0.069281
B0007, 143, 2008-04-26, 05:25:46.23, 24.00, 10, 818.063782, -68.234131, 340.931549, -42.081890, 2.387820, 0.094593, 0.191539, -0.006458, 0.067543, -0.000607, 0.045059, 0.069281
B0007, 143, 2008-04-26, 05:25:46.23, 24.00, 11, 817.851746, -59.306381, 341.634827, -37.274307, 2.384491, 0.086566, 0.190449, -0.004471, 0.067647, -0.000735, 0.045059, 0.069281
B0007, 143, 2008-04-26, 05:25:46.23, 24.00, 12, 818.106812, -58.743942, 342.773773, -36.970284, 2.377551, 0.085056, 0.189409, -0.003267, 0.066624, -0.001027, 0.045059, 0.069281
B0007, 143, 2008-04-26, 05:25:46.23, 24.00, 13, 818.010132, -61.311264, 343.339905, -35.739929, 2.375358, 0.068690, 0.188440, -0.002587, 0.066596, -0.000776, 0.045059, 0.069281
B0007, 143, 2008-04-26, 05:25:46.23, 24.00, 14, 818.768127, -60.526291, 344.320557, -34.728306, 2.371529, 0.063409, 0.187541, -0.002219, 0.068227, -0.000707, 0.045059, 0.069281
B0007, 143, 2008-04-26, 05:25:46.23, 24.00, 15, 816.509033, -62.096909, 344.464478, -35.662910, 2.363700, 0.064446, 0.186701, -0.001997, 0.064515, -0.000220, 0.045059, 0.069281
B0007, 143, 2008-04-26, 05:25:46.23, 24.00, 16, 816.718384, -40.587227, 346.249573, -25.343048, 2.354721, 0.055130, 0.185902, -0.001795, 0.063267, -0.001024, 0.045059, 0.069281
B0007, 143, 2008-04-26, 05:25:46.23, 24.00, 17, 819.736633, -42.876041, 344.094543, -24.887058, 2.378869, 0.047449, 0.185121, -0.001521, 0.065706, -0.001127, 0.045059, 0.069281
B0007, 143, 2008-04-26, 05:25:46.23, 24.00, 18, 814.671326, -44.212059, 349.556580, -23.976665, 2.328306, 0.033222, 0.184332, -0.001115, 0.065013, -0.001497, 0.045059, 0.069281
B0007, 143, 2008-04-26, 05:25:46.23, 24.00, 19, 812.679749, -42.280167, 350.515472, -26.259865, 2.314573, 0.052780, 0.183507, -0.000548, 0.062334, -0.001434, 0.045059, 0.069281
B0007, 143, 2008-04-26, 05:25:46.23, 24.00, 20, 814.443298, -41.387341, 349.064850, -26.976576, 2.328471, 0.061384, 0.182617, 0.000187, 0.061851, -0.001150, 0.045059, 0.069281
B0007, 143, 2008-04-26, 05:25:46.23, 24.00, 21, 814.783569, -41.659573, 348.672180, -26.861961, 2.332181, 0.060192, 0.181636, 0.001074, 0.061129, -0.001445, 0.045059, 0.069281
B0007, 143, 2008-04-26, 05:25:46.23, 24.00, 22, 814.079041, 0.752949, 355.336151, -9.927743, 2.289165, 0.066076, 0.180542, 0.002077, 0.060253, -0.001474, 0.045059, 0.069281
B0007, 143, 2008-04-26, 05:25:46.23, 24.00, 23, 811.220825, -2.017208, 354.124725, -8.207405, 2.289679, 0.047371, 0.179317, 0.003148, 0.059997, -0.001931, 0.045059, 0.069281
B0007, 143, 2008-04-26, 05:25:46.23, 24.00, 24, 810.718140, -1.884995, 355.211731, -9.254897, 2.280942, 0.054122, 0.177953, 0.004224, 0.056203, -0.001447, 0.045059, 0.069281
B0007, 143, 2008-04-26, 05:25:46.23, 24.00, 25, 809.529541, -1.535631, 355.974274, -9.186769, 2.272721, 0.054339, 0.176450, 0.005238, 0.057489, -0.001384, 0.045059, 0.069281
B0007, 143, 2008-04-26, 05:25:46.23, 24.00, 26, 807.367004, -1.697603, 356.183899, -9.298441, 2.265295, 0.054371, 0.174820, 0.006115, 0.056275, -0.001475, 0.045059, 0.069281
B0007, 143, 2008-04-26, 05:25:46.23, 24.00, 27, 804.721130, -3.028917, 360.936005, -7.854735, 2.228667, 0.040109, 0.173089, 0.006786, 0.054492, -0.001304, 0.045059, 0.069281
B0007, 143, 2008-04-26, 05:25:46.23, 24.00, 28, 806.126526, -12.142704, 358.821930, -11.364777, 2.245411, 0.037277, 0.171294, 0.007180, 0.054365, -0.001767, 0.045059, 0.069281
B0007, 143, 2008-04-26, 05:25:46.23, 24.00, 29, 804.357666, -14.468563, 359.829773, -11.371460, 2.234423, 0.030404, 0.169488, 0.007237, 0.052156, -0.001247, 0.045059, 0.069281
B0007, 143, 2008-04-26, 05:25:46.23, 24.00, 30, 804.504578, -14.169420, 361.027618, -9.496264, 2.227865, 0.019353, 0.167735, 0.006905, 0.052387, -0.001331, 0.045059, 0.069281
B0007, 143, 2008-04-26, 05:25:46.23, 24.00, 31, 804.406860, -17.357191, 360.612244, -8.579179, 2.230552, 0.004934, 0.166116, 0.006141, 0.052467, -0.001499, 0.045059, 0.069281
B0007, 143, 2008-04-26, 05:25:46.23, 24.00, 32, 803.971130, -19.439529, 360.105194, -4.810487, 2.232923, -0.024154, 0.164724, 0.004912, 0.049464, -0.001596, 0.045059, 0.069281
B0007, 143, 2008-04-26, 05:25:46.23, 24.00, 33, 804.157654, -35.910889, 359.353027, -18.175915, 2.237124, 0.013221, 0.163669, 0.003195, 0.049417, -0.001103, 0.045059, 0.069281
B0007, 143, 2008-04-26, 05:25:46.23, 24.00, 34, 806.270996, -38.921463, 356.521118, -16.020134, 2.261834, -0.007536, 0.163075, 0.000971, 0.046972, -0.001247, 0.045059, 0.069281
B0007, 143, 2008-04-26, 05:25:46.23, 24.00, 35, 806.151917, -42.917542, 359.968811, -14.564672, 2.240661, -0.028567, 0.163086, -0.001775, 0.046057, -0.000893, 0.045059, 0.069281
B0007, 143, 2008-04-26, 05:25:46.23, 24.00, 36, 805.530579, -47.365952, 357.611847, -6.384129, 2.254174, -0.092209, 0.163863, -0.005061, 0.045304, -0.000970, 0.045059, 0.069281
B0007, 143, 2008-04-26, 05:25:46.23, 24.00, 37, 803.499268, -53.898479, 359.083923, 1.001658, 2.237200, -0.156341, 0.165589, -0.008912, 0.045151, -0.000381, 0.045059, 0.069281
B0007, 143, 2008-04-26, 05:25:46.23, 24.00, 38, 807.898682, -68.800415, 356.405060, 15.327507, 2.254328, -0.289989, 0.168474, -0.013361, 0.044284, 0.000204, 0.045059, 0.069281
B0007, 143, 2008-04-26, 05:25:46.23, 24.00, 39, 817.869629, -84.036171, 346.637360, 31.834232, 2.317627, -0.455277, 0.172751, -0.018452, 0.044555, 0.000658, 0.045059, 0.069281
B0007, 143, 2008-04-26, 05:25:46.23, 24.00, 40, 832.320496, -102.117813, 331.924774, 48.821499, 2.410164, -0.662155, 0.178690, -0.024233,,, 0.045059, 0.069281
B0007, 143, 2008-04-26, 05:25:46.23, 24.00, 41, 853.766296, -117.572159, 309.922333, 67.627068, 2.550554, -0.935908, 0.186598, -0.030746,,, 0.045059, 0.069281
B0007, 143, 2008-04-26, 05:25:46.23, 24.00, 42, 877.251953, -122.432091, 284.101318, 80.857941, 2.742975, -1.211622, 0.196831, -0.038006,,, 0.045059, 0.069281
B0007, 143, 2008-04-26, 05:25:46.23, 24.00, 43, 899.180237, -111.830887, 257.852570, 91.401535, 2.961357, -1.483419, 0.209813, -0.045965,,, 0.045059, 0.069281
B0007, 143, 2008-04-26, 05:25:46.23, 24.00, 44, 911.286133, -72.404488, 235.995804, 100.602585, 3.156969, -1.652588, 0.226056, -0.054455,,, 0.045059, 0.069281
B0007, 143, 2008-04-26, 05:25:46.23, 24.00, 45, 917.301331, -5.107840, 212.940872, 120.569656, 3.251709, -1.865143, 0.246187, -0.063107,,, 0.045059, 0.069281
B0007, 143, 2008-04-26, 05:25:46.23, 24.00, 46, 917.107422, 115.725151, 175.227448, 140.132294, 3.514366, -2.150069, 0.270974, -0.071232,,, 0.045059, 0.069281
B0007, 143, 2008-04-26, 05:25:46.23, 24.00, 47, 882.521240, 287.186584, 135.596268, 151.964111, 3.937099, -2.294393, 0.301340, -0.077656,,, 0.045059, 0.069281
