Battery, Cycle_No, Date, Time, Temp, Reading_number, Sense_current_real, Sense_current_i, Battery_current_real, Battery_current_i, Current_ratio_real, Current_ratio_i, Battery_impedance_real, Battery_impedance_i, Rectified_Impedance_real, Rectified_Impedance_i, Re, Rct
B0006, 59, 2008-04-19, 19:55:05.30, 24.00, 46, 925.005554, 106.634331, 166.538345, 151.083420, 3.365417, -2.412804, 0.244373, -0.124169,,, 0.062074, 0.083842
B0006, 59, 2008-04-19, 19:55:05.30, 24.00, 47, 893.898560, 282.928955, 123.388542, 158.957504, 3.834577, -2.646970, 0.350870, -0.023628,,, 0.062074, 0.083842
B0006, 59, 2008-04-19, 19:55:05.30, 24.00, 48, 818.063782, 441.769257, 82.498680, 158.389328, 4.310031, -2.919969, 0.386848, 0.245913,,, 0.062074, 0.083842
B0006, 61, 2008-04-19, 23:27:13.34, 24.00, 1, 676.283997, -26.669254, 481.634735, -91.346237, 1.365526, 0.203612, 0.202731, -0.025988, 0.079601, -0.000847, 0.060597, 0.079382
B0006, 61, 2008-04-19, 23:27:13.34, 24.00, 2, 817.785278, -39.024883, 341.070892, -78.277710, 2.302670, 0.414057, 0.046681, 0.056609, 0.079787, -0.001382, 0.060597, 0.079382
B0006, 61, 2008-04-19, 23:27:13.34, 24.00, 3, 808.846863, -41.890343, 349.210388, -74.948524, 2.238835, 0.360548, 0.002947, -0.028342, 0.079417, -0.000738, 0.060597, 0.079382
B0006, 61, 2008-04-19, 23:27:13.34, 24.00, 4, 805.451538, -50.930611, 353.426819, -67.788635, 2.224770, 0.282614, 0.068973, -0.079859, 0.080066, -0.001382, 0.060597, 0.079382
B0006, 61, 2008-04-19, 23:27:13.34, 24.00, 5, 806.902527, -49.487602, 354.245178, -62.441231, 2.233052, 0.253912, 0.148497, -0.063785, 0.079444, -0.001019, 0.060597, 0.079382
B0006, 61, 2008-04-19, 23:27:13.34, 24.00, 6, 804.211182, -54.624008, 355.150818, -55.487835, 2.233921, 0.195217, 0.199618, -0.016687, 0.077023, -0.000724, 0.060597, 0.079382
B0006, 61, 2008-04-19, 23:27:13.34, 24.00, 7, 804.297791, -57.356926, 354.267700, -53.384609, 2.243758, 0.176209, 0.222845, 0.029510, 0.078519, -0.000356, 0.060597, 0.079382
B0006, 61, 2008-04-19, 23:27:13.34, 24.00, 8, 802.598450, -60.047913, 356.354370, -50.462635, 2.231365, 0.147473, 0.229868, 0.061195, 0.079904, -0.000928, 0.060597, 0.079382
B0006, 61, 2008-04-19, 23:27:13.34, 24.00, 9, 799.027344, -63.844311, 359.958038, -48.902992, 2.203210, 0.121957, 0.229739, 0.076283, 0.077233, -0.000698, 0.060597, 0.079382
B0006, 61, 2008-04-19, 23:27:13.34, 24.00, 10, 799.591003, -67.009338, 359.196045, -44.166309, 2.215500, 0.085862, 0.226726, 0.077427, 0.076624, -0.001624, 0.060597, 0.079382
B0006, 61, 2008-04-19, 23:27:13.34, 24.00, 11, 802.613159, -57.381454, 357.186646, -40.417370, 2.236582, 0.092432, 0.221949, 0.068613, 0.078595, -0.000581, 0.060597, 0.079382
B0006, 61, 2008-04-19, 23:27:13.34, 24.00, 12, 798.424072, -58.980240, 362.386383, -38.887600, 2.195424, 0.072835, 0.215269, 0.053818, 0.077407, -0.000659, 0.060597, 0.079382
B0006, 61, 2008-04-19, 23:27:13.34, 24.00, 13, 797.961792, -55.903503, 362.988281, -40.922924, 2.187868, 0.092649, 0.206508, 0.036494, 0.078095, -0.000947, 0.060597, 0.079382
B0006, 61, 2008-04-19, 23:27:13.34, 24.00, 14, 799.284912, -59.084915, 361.735779, -37.029766, 2.203215, 0.062199, 0.195941, 0.019312, 0.077839, -0.001116, 0.060597, 0.079382
B0006, 61, 2008-04-19, 23:27:13.34, 24.00, 15, 799.060913, -59.614899, 363.517792, -35.549633, 2.193197, 0.050486, 0.184314, 0.004054, 0.076864, -0.000816, 0.060597, 0.079382
B0006, 61, 2008-04-19, 23:27:13.34, 24.00, 16, 799.872864, -41.009537, 363.647797, -27.569393, 2.195512, 0.053677, 0.172624, -0.008348, 0.078235, -0.001121, 0.060597, 0.079382
B0006, 61, 2008-04-19, 23:27:13.34, 24.00, 17, 798.364563, -40.346558, 364.561646, -27.921150, 2.185586, 0.056719, 0.161860, -0.017636, 0.076035, -0.001569, 0.060597, 0.079382
B0006, 61, 2008-04-19, 23:27:13.34, 24.00, 18, 797.388123, -41.463417, 366.234680, -26.808258, 2.173899, 0.045913, 0.152819, -0.023994, 0.075770, -0.001650, 0.060597, 0.079382
B0006, 61, 2008-04-19, 23:27:13.34, 24.00, 19, 798.142944, -41.905540, 363.545593, -27.157642, 2.191821, 0.048465, 0.146026, -0.027808, 0.073438, -0.001407, 0.060597, 0.079382
B0006, 61, 2008-04-19, 23:27:13.34, 24.00, 20, 795.334045, -39.489197, 368.822418, -27.913015, 2.152191, 0.055813, 0.141729, -0.029484, 0.074783, -0.001564, 0.060597, 0.079382
B0006, 61, 2008-04-19, 23:27:13.34, 24.00, 21, 795.054016, -41.035107, 367.868042, -27.984512, 2.157250, 0.052558, 0.139938, -0.029343, 0.072690, -0.001161, 0.060597, 0.079382
B0006, 61, 2008-04-19, 23:27:13.34, 24.00, 22, 793.214172, -0.981243, 372.395874, -10.339649, 2.128462, 0.056462, 0.140474, -0.027582, 0.071591, -0.002047, 0.060597, 0.079382
B0006, 61, 2008-04-19, 23:27:13.34, 24.00, 23, 794.424377, -0.513222, 370.667389, -9.212101, 2.141938, 0.051848, 0.143005, -0.024296, 0.068683, -0.001873, 0.060597, 0.079382
B0006, 61, 2008-04-19, 23:27:13.34, 24.00, 24, 791.103210, -4.375410, 372.874023, -7.757740, 2.120963, 0.032393, 0.147086, -0.019543, 0.069494, -0.002058, 0.060597, 0.079382
B0006, 61, 2008-04-19, 23:27:13.34, 24.00, 25, 790.436951, -1.916035, 374.882355, -10.991475, 2.106832, 0.056661, 0.152192, -0.013413, 0.069349, -0.001645, 0.060597, 0.079382
B0006, 61, 2008-04-19, 23:27:13.34, 24.00, 26, 787.814148, -1.154598, 379.653778, -9.129401, 2.073960, 0.046831, 0.157768, -0.006101, 0.067741, -0.001802, 0.060597, 0.079382
B0006, 61, 2008-04-19, 23:27:13.34, 24.00, 27, 787.405579, -1.686893, 377.657867, -9.385955, 2.083795, 0.047322, 0.163287, 0.002047, 0.066958, -0.001502, 0.060597, 0.079382
B0006, 61, 2008-04-19, 23:27:13.34, 24.00, 28, 787.386902, -12.371336, 378.229401, -11.956030, 2.080726, 0.033064, 0.168307, 0.010523, 0.067235, -0.001572, 0.060597, 0.079382
B0006, 61, 2008-04-19, 23:27:13.34, 24.00, 29, 786.295593, -13.450274, 379.175568, -11.786398, 2.072798, 0.028959, 0.172516, 0.018684, 0.064680, -0.001383, 0.060597, 0.079382
B0006, 61, 2008-04-19, 23:27:13.34, 24.00, 30, 784.263062, -14.346504, 379.248901, -11.062932, 2.067282, 0.022475, 0.175753, 0.025811, 0.064142, -0.001641, 0.060597, 0.079382
B0006, 61, 2008-04-19, 23:27:13.34, 24.00, 31, 786.368042, -16.836807, 378.515808, -8.325827, 2.077477, 0.001215, 0.177989, 0.031189, 0.063137, -0.001654, 0.060597, 0.079382
B0006, 61, 2008-04-19, 23:27:13.34, 24.00, 32, 787.311279, -19.225746, 381.654633, -4.995152, 2.063195, -0.023371, 0.179282, 0.034192, 0.061939, -0.001652, 0.060597, 0.079382
B0006, 61, 2008-04-19, 23:27:13.34, 24.00, 33, 785.106445, -35.455700, 378.856476, -18.326912, 2.071984, 0.006645, 0.179707, 0.034353, 0.061562, -0.001295, 0.060597, 0.079382
B0006, 61, 2008-04-19, 23:27:13.34, 24.00, 34, 786.203918, -38.159401, 377.859589, -15.687336, 2.081283, -0.014581, 0.179309, 0.031422, 0.059722, -0.001246, 0.060597, 0.079382
B0006, 61, 2008-04-19, 23:27:13.34, 24.00, 35, 786.098206, -41.020378, 377.811798, -13.080061, 2.081924, -0.036496, 0.178072, 0.025403, 0.058976, -0.000928, 0.060597, 0.079382
B0006, 61, 2008-04-19, 23:27:13.34, 24.00, 36, 786.665527, -47.690613, 377.354126, -6.961271, 2.086309, -0.087894, 0.175944, 0.016562, 0.058832, -0.000034, 0.060597, 0.079382
B0006, 61, 2008-04-19, 23:27:13.34, 24.00, 37, 785.921204, -56.090065, 378.362976, 1.669495, 2.076467, -0.157406, 0.172920, 0.005400, 0.058141, 0.000386, 0.060597, 0.079382
B0006, 61, 2008-04-19, 23:27:13.34, 24.00, 38, 789.592590, -70.253860, 375.307526, 17.067965, 2.091017, -0.282284, 0.169157, -0.007421, 0.059038, 0.001699, 0.060597, 0.079382
B0006, 61, 2008-04-19, 23:27:13.34, 24.00, 39, 798.592224, -90.229660, 365.607086, 37.507790, 2.136486, -0.465977, 0.165103, -0.021212, 0.059424, 0.002903, 0.060597, 0.079382
B0006, 61, 2008-04-19, 23:27:13.34, 24.00, 40, 816.249146, -109.853439, 347.655182, 57.398643, 2.234783, -0.684952, 0.161593, -0.035407,,, 0.060597, 0.079382
B0006, 61, 2008-04-19, 23:27:13.34, 24.00, 41, 840.148010, -126.692551, 323.234955, 77.552185, 2.368790, -0.960284, 0.159907, -0.049693,,, 0.060597, 0.079382
B0006, 61, 2008-04-19, 23:27:13.34, 24.00, 42, 866.975708, -134.305588, 295.114777, 93.970505, 2.535743, -1.262528, 0.161807, -0.064012,,, 0.060597, 0.079382
B0006, 61, 2008-04-19, 23:27:13.34, 24.00, 43, 890.356079, -125.330467, 266.039093, 105.106064, 2.733872, -1.551189, 0.169644, -0.078295,,, 0.060597, 0.079382
B0006, 61, 2008-04-19, 23:27:13.34, 24.00, 44, 906.967529, -87.560760, 238.952301, 117.072754, 2.916083, -1.795147, 0.186619, -0.091774,,, 0.060597, 0.079382
B0006, 61, 2008-04-19, 23:27:13.34, 24.00, 45, 917.808899, -22.820511, 210.503403, 135.380661, 3.035020, -2.060316, 0.217130, -0.101538,,, 0.060597, 0.079382
B0006, 61, 2008-04-19, 23:27:13.34, 24.00, 46, 924.272461, 103.649239, 167.874817, 152.943298, 3.315931, -2.403578, 0.266598, -0.099829,,, 0.060597, 0.079382
B0006, 61, 2008-04-19, 23:27:13.34, 24.00, 47, 890.348145, 278.879547, 123.118996, 159.839706, 3.787917, -2.652555, 0.338808, -0.069482,,, 0.060597, 0.079382
B0006, 61, 2008-04-19, 23:27:13.34, 24.00, 48, 818.012329, 445.011841, 72.735580, 157.209671, 4.314523, -3.207137, 0.426026, 0.021432,,, 0.060597, 0.079382
B0006, 63, 2008-04-20, 01:08:11.41, 24.00, 1, -1.000000, 1.000000, -1.000000, 1.000000, 1.000000, 0.000000, -0.087196, 0.561058, 0.082183, -0.002195, 0.062006, 0.082433
B0006, 63, 2008-04-20, 01:08:11.41, 24.00, 2, 755.187012, -14.200481, 402.338928, -103.219933, 1.769577, 0.418690, -0.161366, -0.274146, 0.085664, -0.001530, 0.062006, 0.082433
B0006, 63, 2008-04-20, 01:08:11.41, 24.00, 3, 812.450500, -48.014458, 344.774689, -71.747124, 2.286434, 0.336540, 0.121168, -0.021587, 0.081594, -0.000845, 0.062006, 0.082433
B0006, 63, 2008-04-20, 01:08:11.41, 24.00, 4, 808.533875, -47.262260, 349.310211, -70.508492, 2.250284, 0.318920, -0.006818, -0.024323, 0.081697, -0.002016, 0.062006, 0.082433
B0006, 63, 2008-04-20, 01:08:11.41, 24.00, 5, 813.615906, -50.089088, 346.735413, -60.462929, 2.301705, 0.256907, 0.097822, -0.091766, 0.083221, -0.000668, 0.062006, 0.082433
B0006, 63, 2008-04-20, 01:08:11.41, 24.00, 6, 808.381531, -55.979576, 352.959686, -55.731564, 2.259016, 0.198093, 0.210042, 0.003560, 0.080905, -0.000829, 0.062006, 0.082433
B0006, 63, 2008-04-20, 01:08:11.41, 24.00, 7, 806.946594, -56.771336, 352.122009, -55.212204, 2.261351, 0.193350, 0.224246, 0.129573, 0.081667, -0.001680, 0.062006, 0.082433
B0006, 63, 2008-04-20, 01:08:11.41, 24.00, 8, 806.792419, -61.931282, 351.598480, -48.458256, 2.275691, 0.137500, 0.195552, 0.208907, 0.083114, -0.000610, 0.062006, 0.082433
B0006, 63, 2008-04-20, 01:08:11.41, 24.00, 9, 804.029419, -64.103958, 355.045532, -48.216011, 2.247649, 0.124685, 0.173386, 0.240197, 0.081483, -0.001103, 0.062006, 0.082433
B0006, 63, 2008-04-20, 01:08:11.41, 24.00, 10, 803.793091, -63.418068, 354.653168, -47.462322, 2.250053, 0.122302, 0.171771, 0.237826, 0.081415, -0.001728, 0.062006, 0.082433
B0006, 63, 2008-04-20, 01:08:11.41, 24.00, 11, 807.508545, -57.579544, 353.738922, -38.290840, 2.273759, 0.083351, 0.185032, 0.211663, 0.082040, -0.001281, 0.062006, 0.082433
B0006, 63, 2008-04-20, 01:08:11.41, 24.00, 12, 804.010620, -57.356369, 356.909760, -38.829285, 2.243628, 0.083388, 0.201370, 0.168588, 0.079314, -0.001885, 0.062006, 0.082433
B0006, 63, 2008-04-20, 01:08:11.41, 24.00, 13, 804.567261, -56.985405, 357.068542, -40.385014, 2.242620, 0.094051, 0.210487, 0.116249, 0.078949, -0.001763, 0.062006, 0.082433
B0006, 63, 2008-04-20, 01:08:11.41, 24.00, 14, 803.200684, -56.880745, 356.838806, -38.344944, 2.242117, 0.081530, 0.207347, 0.063346, 0.078729, -0.000955, 0.062006, 0.082433
B0006, 63, 2008-04-20, 01:08:11.41, 24.00, 15, 801.443481, -56.080200, 360.467987, -39.093529, 2.214171, 0.084556, 0.192670, 0.017413, 0.078085, -0.001956, 0.062006, 0.082433
B0006, 63, 2008-04-20, 01:08:11.41, 24.00, 16, 801.036499, -38.689426, 362.284668, -30.087654, 2.204732, 0.076310, 0.170922, -0.017279, 0.076317, -0.001719, 0.062006, 0.082433
B0006, 63, 2008-04-20, 01:08:11.41, 24.00, 17, 799.222412, -39.519711, 363.345520, -26.612038, 2.195808, 0.052058, 0.147501, -0.040149, 0.078051, -0.002272, 0.062006, 0.082433
B0006, 63, 2008-04-20, 01:08:11.41, 24.00, 18, 799.563416, -36.482136, 364.516113, -29.629223, 2.187177, 0.077698, 0.126693, -0.053200, 0.074708, -0.002466, 0.062006, 0.082433
B0006, 63, 2008-04-20, 01:08:11.41, 24.00, 19, 796.476746, -38.228065, 366.224640, -28.735275, 2.169664, 0.065855, 0.110959, -0.059415, 0.073956, -0.001712, 0.062006, 0.082433
B0006, 63, 2008-04-20, 01:08:11.41, 24.00, 20, 796.160217, -38.626446, 365.066711, -30.312611, 2.174655, 0.074762, 0.101211, -0.061487, 0.073565, -0.002078, 0.062006, 0.082433
B0006, 63, 2008-04-20, 01:08:11.41, 24.00, 21, 794.290588, -36.979736, 369.272797, -30.406624, 2.144664, 0.076454, 0.097435, -0.061181, 0.071529, -0.002250, 0.062006, 0.082433
B0006, 63, 2008-04-20, 01:08:11.41, 24.00, 22, 793.466553, 0.006414, 371.455688, -11.334922, 2.134112, 0.065139, 0.099194, -0.059197, 0.071275, -0.001985, 0.062006, 0.082433
B0006, 63, 2008-04-20, 01:08:11.41, 24.00, 23, 792.083679, -0.083677, 371.883759, -11.769319, 2.127799, 0.067115, 0.105830, -0.055338, 0.070153, -0.002072, 0.062006, 0.082433
B0006, 63, 2008-04-20, 01:08:11.41, 24.00, 24, 789.939514, -0.147823, 374.514923, -11.598895, 2.107225, 0.064867, 0.116429, -0.048829, 0.073081, -0.001649, 0.062006, 0.082433
B0006, 63, 2008-04-20, 01:08:11.41, 24.00, 25, 789.915833, -0.758101, 375.304169, -10.178495, 2.103243, 0.055021, 0.129710, -0.038742, 0.068300, -0.001673, 0.062006, 0.082433
B0006, 63, 2008-04-20, 01:08:11.41, 24.00, 26, 788.168091, -0.959122, 376.738281, -9.829651, 2.090727, 0.052004, 0.144018, -0.024464, 0.066900, -0.001805, 0.062006, 0.082433
B0006, 63, 2008-04-20, 01:08:11.41, 24.00, 27, 790.576599, -3.671095, 371.955017, -7.533216, 2.124791, 0.033164, 0.157519, -0.006106, 0.066331, -0.001429, 0.062006, 0.082433
B0006, 63, 2008-04-20, 01:08:11.41, 24.00, 28, 785.576660, -13.337517, 379.520844, -12.757593, 2.068761, 0.034398, 0.168595, 0.015298, 0.065237, -0.001478, 0.062006, 0.082433
B0006, 63, 2008-04-20, 01:08:11.41, 24.00, 29, 784.677124, -13.240986, 380.153687, -11.874650, 2.063180, 0.029616, 0.176275, 0.037882, 0.064757, -0.001644, 0.062006, 0.082433
B0006, 63, 2008-04-20, 01:08:11.41, 24.00, 30, 785.045288, -14.503763, 380.966949, -10.822462, 2.060084, 0.020452, 0.180501, 0.059294, 0.064090, -0.001389, 0.062006, 0.082433
B0006, 63, 2008-04-20, 01:08:11.41, 24.00, 31, 783.833679, -17.485765, 381.494629, -8.415304, 2.054650, -0.000512, 0.182086, 0.077156, 0.062677, -0.001355, 0.062006, 0.082433
B0006, 63, 2008-04-20, 01:08:11.41, 24.00, 32, 784.918945, -19.728981, 380.297241, -6.771223, 2.064231, -0.015124, 0.182360, 0.089442, 0.062327, -0.001335, 0.062006, 0.082433
B0006, 63, 2008-04-20, 01:08:11.41, 24.00, 33, 783.861023, -36.388428, 378.448181, -17.302505, 2.071317, -0.001452, 0.182627, 0.094671, 0.061350, -0.001171, 0.062006, 0.082433
B0006, 63, 2008-04-20, 01:08:11.41, 24.00, 34, 785.640564, -40.035294, 378.672394, -14.910593, 2.075668, -0.023994, 0.183622, 0.091959, 0.060491, -0.000818, 0.062006, 0.082433
B0006, 63, 2008-04-20, 01:08:11.41, 24.00, 35, 786.557190, -41.690605, 377.281982, -11.386273, 2.086234, -0.047541, 0.185145, 0.081050, 0.062439, -0.003707, 0.062006, 0.082433
B0006, 63, 2008-04-20, 01:08:11.41, 24.00, 36, 785.865051, -47.792305, 377.451294, -6.297339, 2.083563, -0.091857, 0.186011, 0.062426, 0.058035, -0.000246, 0.062006, 0.082433
B0006, 63, 2008-04-20, 01:08:11.41, 24.00, 37, 786.556763, -57.377163, 377.019196, 3.817999, 2.084496, -0.173296, 0.184407, 0.037501, 0.059672, 0.000850, 0.062006, 0.082433
B0006, 63, 2008-04-20, 01:08:11.41, 24.00, 38, 795.691284, -60.011227, 370.391571, 5.413369, 2.145417, -0.193377, 0.178644, 0.008688, 0.060667, 0.002057, 0.062006, 0.082433
B0006, 63, 2008-04-20, 01:08:11.41, 24.00, 39, 797.485840, -95.236839, 367.426239, 34.129112, 2.128028, -0.456866, 0.168073, -0.020940, 0.061202, 0.003169, 0.062006, 0.082433
B0006, 63, 2008-04-20, 01:08:11.41, 24.00, 40, 817.698792, -110.449371, 344.885925, 59.051651, 2.250126, -0.705517, 0.153772, -0.048492,,, 0.062006, 0.082433
B0006, 63, 2008-04-20, 01:08:11.41, 24.00, 41, 842.273804, -127.699753, 321.006012, 77.869141, 2.386901, -0.976822, 0.138596, -0.072335,,, 0.062006, 0.082433
B0006, 63, 2008-04-20, 01:08:11.41, 24.00, 42, 868.188477, -134.908783, 292.808380, 93.225288, 2.558952, -1.275468, 0.126672, -0.092716,,, 0.062006, 0.082433
B0006, 63, 2008-04-20, 01:08:11.41, 24.00, 43, 893.609741, -124.717941, 264.195160, 104.069122, 2.767079, -1.562048, 0.123059, -0.111284,,, 0.062006, 0.082433
B0006, 63, 2008-04-20, 01:08:11.41, 24.00, 44, 909.777222, -88.487381, 236.414581, 115.997566, 2.953544, -1.823455, 0.134579, -0.128941,,, 0.062006, 0.082433
B0006, 63, 2008-04-20, 01:08:11.41, 24.00, 45, 917.485657, -23.447979, 210.464279, 133.941177, 3.052236, -2.053879, 0.171779, -0.140804,,, 0.062006, 0.082433
B0006, 63, 2008-04-20, 01:08:11.41, 24.00, 46, 924.634460, 105.235954, 166.781250, 152.008621, 3.342493, -2.415450, 0.247754, -0.124766,,, 0.062006, 0.082433
B0006, 63, 2008-04-20, 01:08:11.41, 24.00, 47, 895.254883, 280.943054, 123.160789, 158.228806, 3.848124, -2.662707, 0.356395, -0.022113,,, 0.062006, 0.082433
B0006, 63, 2008-04-20, 01:08:11.41, 24.00, 48, 815.753174, 445.106445, 81.096199, 153.364288, 4.466127, -2.957450, 0.391793, 0.253436,,, 0.062006, 0.082433
B0006, 65, 2008-04-20, 04:39:59.30, 24.00, 1, 615.126160, -21.506720, 531.708008, -95.198891, 1.127970, 0.161507, -0.314854, -0.252346, 0.081258, -0.001144, 0.060436, 0.079494
B0006, 65, 2008-04-20, 04:39:59.30, 24.00, 2, 823.111267, -41.792988, 334.628479, -75.919044, 2.366312, 0.411965, 0.159671, -0.132940, 0.077420, -0.000367, 0.060436, 0.079494
B0006, 65, 2008-04-20, 04:39:59.30, 24.00, 3, 810.727173, -41.651962, 348.861755, -76.955917, 2.241200, 0.374996, 0.042259, 0.035348, 0.079904, -0.000921, 0.060436, 0.079494
B0006, 65, 2008-04-20, 04:39:59.30, 24.00, 4, 808.837463, -50.849171, 351.755493, -68.210640, 2.243115, 0.290415, 0.011531, -0.059709, 0.079013, -0.000354, 0.060436, 0.079494
B0006, 65, 2008-04-20, 04:39:59.30, 24.00, 5, 802.536438, -52.350655, 357.287537, -60.179382, 2.208224, 0.225418, 0.120969, -0.081152, 0.080494, -0.001017, 0.060436, 0.079494
B0006, 65, 2008-04-20, 04:39:59.30, 24.00, 6, 804.776672, -55.115025, 354.372955, -56.316086, 2.239155, 0.200313, 0.204543, -0.006599, 0.079517, -0.000965, 0.060436, 0.079494
B0006, 65, 2008-04-20, 04:39:59.30, 24.00, 7, 803.161438, -60.389000, 356.254730, -50.552147, 2.233539, 0.147426, 0.228794, 0.080104, 0.078041, -0.000278, 0.060436, 0.079494
B0006, 65, 2008-04-20, 04:39:59.30, 24.00, 8, 804.058044, -61.555244, 355.056091, -50.751610, 2.243536, 0.147323, 0.223929, 0.138159, 0.078986, -0.000772, 0.060436, 0.079494
B0006, 65, 2008-04-20, 04:39:59.30, 24.00, 9, 802.455627, -62.603371, 356.799683, -48.616386, 2.231514, 0.128601, 0.215574, 0.163338, 0.078598, -0.000509, 0.060436, 0.079494
B0006, 65, 2008-04-20, 04:39:59.30, 24.00, 10, 800.047913, -66.699615, 360.337158, -43.820068, 2.210102, 0.083664, 0.212741, 0.162488, 0.077393, -0.000672, 0.060436, 0.079494
B0006, 65, 2008-04-20, 04:39:59.30, 24.00, 11, 802.077942, -56.157894, 358.731628, -39.429119, 2.226184, 0.088140, 0.214164, 0.143220, 0.076777, -0.000419, 0.060436, 0.079494
B0006, 65, 2008-04-20, 04:39:59.30, 24.00, 12, 800.841431, -58.824551, 361.035706, -37.596458, 2.211167, 0.067327, 0.215124, 0.112416, 0.077785, -0.001114, 0.060436, 0.079494
B0006, 65, 2008-04-20, 04:39:59.30, 24.00, 13, 799.039612, -59.275307, 362.491852, -37.760677, 2.197485, 0.065390, 0.211607, 0.076504, 0.078154, -0.001620, 0.060436, 0.079494
B0006, 65, 2008-04-20, 04:39:59.30, 24.00, 14, 797.594543, -60.100906, 364.470001, -37.142963, 2.182506, 0.057519, 0.202062, 0.041152, 0.077350, -0.001343, 0.060436, 0.079494
B0006, 65, 2008-04-20, 04:39:59.30, 24.00, 15, 799.559814, -58.556572, 362.823090, -37.104172, 2.197244, 0.063310, 0.187413, 0.010510, 0.076883, -0.001346, 0.060436, 0.079494
B0006, 65, 2008-04-20, 04:39:59.30, 24.00, 16, 799.852051, -37.425987, 363.308441, -29.055096, 2.195773, 0.072590, 0.170074, -0.013272, 0.075433, -0.002145, 0.060436, 0.079494
B0006, 65, 2008-04-20, 04:39:59.30, 24.00, 17, 798.748657, -40.652824, 365.569519, -29.250759, 2.179885, 0.063218, 0.152776, -0.029912, 0.076568, -0.001232, 0.060436, 0.079494
B0006, 65, 2008-04-20, 04:39:59.30, 24.00, 18, 796.527893, -39.514534, 365.619873, -28.418713, 2.173835, 0.060891, 0.137733, -0.040372, 0.074545, -0.001744, 0.060436, 0.079494
B0006, 65, 2008-04-20, 04:39:59.30, 24.00, 19, 796.366394, -38.175812, 367.682373, -31.024632, 2.159296, 0.078371, 0.126330, -0.046116, 0.075079, -0.001121, 0.060436, 0.079494
B0006, 65, 2008-04-20, 04:39:59.30, 24.00, 20, 795.641541, -41.021889, 368.052399, -26.873718, 2.158393, 0.046141, 0.119186, -0.048516, 0.073850, -0.002014, 0.060436, 0.079494
B0006, 65, 2008-04-20, 04:39:59.30, 24.00, 21, 794.335327, -39.223072, 369.902100, -27.933968, 2.143206, 0.055813, 0.116375, -0.048519, 0.072282, -0.002188, 0.060436, 0.079494
B0006, 65, 2008-04-20, 04:39:59.30, 24.00, 22, 795.360352, -1.588301, 370.242462, -9.002933, 2.147050, 0.047918, 0.117621, -0.046552, 0.071626, -0.001962, 0.060436, 0.079494
B0006, 65, 2008-04-20, 04:39:59.30, 24.00, 23, 794.200439, -0.572477, 372.317139, -11.650382, 2.131090, 0.065148, 0.122403, -0.042601, 0.068500, -0.001714, 0.060436, 0.079494
B0006, 65, 2008-04-20, 04:39:59.30, 24.00, 24, 792.425659, -1.677439, 374.162048, -11.861655, 2.115883, 0.062594, 0.129986, -0.036387, 0.069419, -0.002114, 0.060436, 0.079494
B0006, 65, 2008-04-20, 04:39:59.30, 24.00, 25, 790.295776, -0.301132, 374.782715, -9.776956, 2.107264, 0.054169, 0.139424, -0.027604, 0.069277, -0.001761, 0.060436, 0.079494
B0006, 65, 2008-04-20, 04:39:59.30, 24.00, 26, 786.482300, -1.383844, 379.421387, -8.380935, 2.071916, 0.042119, 0.149621, -0.016157, 0.067717, -0.001871, 0.060436, 0.079494
B0006, 65, 2008-04-20, 04:39:59.30, 24.00, 27, 787.431885, -1.773733, 377.812073, -9.748636, 2.082924, 0.049051, 0.159463, -0.002355, 0.066480, -0.001426, 0.060436, 0.079494
B0006, 65, 2008-04-20, 04:39:59.30, 24.00, 28, 786.901428, -11.568443, 378.125977, -12.210784, 2.079875, 0.036571, 0.168002, 0.013014, 0.067092, -0.001593, 0.060436, 0.079494
B0006, 65, 2008-04-20, 04:39:59.30, 24.00, 29, 786.064941, -13.516052, 379.099152, -12.210325, 2.072506, 0.031100, 0.174647, 0.028730, 0.065843, -0.001267, 0.060436, 0.079494
B0006, 65, 2008-04-20, 04:39:59.30, 24.00, 30, 785.424927, -13.368542, 380.841217, -10.238630, 2.061796, 0.020327, 0.179258, 0.043312, 0.064307, -0.001928, 0.060436, 0.079494
B0006, 65, 2008-04-20, 04:39:59.30, 24.00, 31, 786.124695, -16.488535, 378.691223, -8.302946, 2.075856, 0.001973, 0.182117, 0.055237, 0.063242, -0.001982, 0.060436, 0.079494
B0006, 65, 2008-04-20, 04:39:59.30, 24.00, 32, 786.668518, -19.395197, 378.896881, -4.258634, 2.076520, -0.027849, 0.183757, 0.063150, 0.061716, -0.001518, 0.060436, 0.079494
B0006, 65, 2008-04-20, 04:39:59.30, 24.00, 33, 784.782104, -33.450966, 378.255157, -18.997614, 2.073953, 0.015728, 0.184705, 0.066017, 0.061115, -0.001604, 0.060436, 0.079494
B0006, 65, 2008-04-20, 04:39:59.30, 24.00, 34, 786.186096, -37.119759, 377.518829, -17.117176, 2.082685, -0.003894, 0.185237, 0.063220, 0.059704, -0.001195, 0.060436, 0.079494
B0006, 65, 2008-04-20, 04:39:59.30, 24.00, 35, 786.042725, -41.836693, 378.310303, -12.706203, 2.079141, -0.040757, 0.185206, 0.054630, 0.059723, -0.001012, 0.060436, 0.079494
B0006, 65, 2008-04-20, 04:39:59.30, 24.00, 36, 786.235657, -46.039886, 378.033813, -8.162485, 2.081462, -0.076845, 0.184052, 0.040672, 0.059276, -0.000089, 0.060436, 0.079494
